產品ID,產品名稱,目前價格,熱賣,原始文字
242,技嘉 B550M AORUS ELITE(M-ATX/1D1H/LAN 1Gb/註五年) 5+3相,2990,,"技嘉 B550M AORUS ELITE(M-ATX/1D1H/LAN 1Gb/註五年) 5+3相, $2990 ◆ ★"
243,微星 B550M-A PRO(M-ATX/1D1H/LAN 1Gb/註四年)4+2相供電*尾盤,2390,,"微星 B550M-A PRO(M-ATX/1D1H/LAN 1Gb/註四年)4+2相供電*尾盤, $2390 ★"
244,微星 B550M PRO-VDH WIFI(M-ATX/Realtek LAN+ac/註四年)4+2+1相供電,3090,,"微星 B550M PRO-VDH WIFI(M-ATX/Realtek LAN+ac/註四年)4+2+1相供電, $3090 ★"
245,微星 PRO B550M-B(M-ATX/LAN 1Gb/註四年)4+2相供電,3190,,"微星 PRO B550M-B(M-ATX/LAN 1Gb/註四年)4+2相供電, $3190 ◆ ★ ↓任搭190↓"
246,華擎 B550M-ITX/ac(ITX/1H1P/LAN 1Gb/ac+BT/註四年) 8相供電,3990,,"華擎 B550M-ITX/ac(ITX/1H1P/LAN 1Gb/ac+BT/註四年) 8相供電, $3990 ◆ ★ ↓任搭100↓"
248,華擎 A620AI WiFi(mini-ITX/LAN 2.5G+無線/2DIMM/HDMI輸出)8+2+1 相供電,4790,,"華擎 A620AI WiFi(mini-ITX/LAN 2.5G+無線/2DIMM/HDMI輸出)8+2+1 相供電, $4790 ◆ ★"
249,華擎 A620AM-HVS(M-ATX/LAN 1Gb/註四年/2DIMM/D-SUB+HDMI輸出)4+1+1 相供電,2590,,"華擎 A620AM-HVS(M-ATX/LAN 1Gb/註四年/2DIMM/D-SUB+HDMI輸出)4+1+1 相供電, $2590 ◆ ★"
252,華碩 PRIME B650M-F-CSM(M-ATX/LAN 1G/註四年/2DIMM)9相,2990,,"華碩 PRIME B650M-F-CSM(M-ATX/LAN 1G/註四年/2DIMM)9相, $2990 ★ ↓任搭100↓"
253,[裝機價] 華碩 PRIME B650M-F-CSM(M-ATX/LAN 1G/註四年/2DIMM)9相,2590,,"[裝機價] 華碩 PRIME B650M-F-CSM(M-ATX/LAN 1G/註四年/2DIMM)9相, $2590 ★ ↓任搭100↓"
254,華碩 PRIME B650M-R-CSM(M-ATX/Realtek 2.5G/註四年/2DIMM)8+1相電源,3090,,"華碩 PRIME B650M-R-CSM(M-ATX/Realtek 2.5G/註四年/2DIMM)8+1相電源, $3090 ★"
255,華碩 B650M-AYW WIFI(M-ATX/LAN 2.5G+無線/註五年/2DIMM)11相 *活動價至8/31,3490,,"華碩 B650M-AYW WIFI(M-ATX/LAN 2.5G+無線/註五年/2DIMM)11相 *活動價至8/31, $3490 ◆ ★"
256,華碩 TUF GAMING B650M-E WIFI(M-ATX/LAN 2.5G+無線/註五年)8+2+1相 *至8/31,3990,,"華碩 TUF GAMING B650M-E WIFI(M-ATX/LAN 2.5G+無線/註五年)8+2+1相 *至8/31, $3990 ◆ ★"
257,華碩 TUF GAMING B650M-PLUS(M-ATX/LAN 2.5G/註五年)12+2+2相電源 獨家支援,4090,是,"華碩 TUF GAMING B650M-PLUS(M-ATX/LAN 2.5G/註五年)12+2+2相電源 獨家支援, $4090 ◆ ★ 熱賣"
258,華碩 TUF GAMING B650M-PLUS WIFI(M-ATX/LAN 2.5G+無線/註五年)12+2+2相*至8/31,4390,,"華碩 TUF GAMING B650M-PLUS WIFI(M-ATX/LAN 2.5G+無線/註五年)12+2+2相*至8/31, $4390 ◆ ★"
259,華碩 TUF GAMING B650-E WIFI(ATX/LAN 2.5G+無線/註五年)8+2+2相 *活動價至8/31,4490,,"華碩 TUF GAMING B650-E WIFI(ATX/LAN 2.5G+無線/註五年)8+2+2相 *活動價至8/31, $4490 ◆ ★"
260,華碩 TUF GAMING B650-PLUS WIFI(ATX/LAN 2.5G+無線)12+2相電源 *活動價至8/31,4990,,"華碩 TUF GAMING B650-PLUS WIFI(ATX/LAN 2.5G+無線)12+2相電源 *活動價至8/31, $4990 ◆ ★ ↓任搭100↓"
261,華碩 ROG STRIX B650-A GAMING WIFI(ATX/Intel2.5G+無線)12+2+1相,5490,,"華碩 ROG STRIX B650-A GAMING WIFI(ATX/Intel2.5G+無線)12+2+1相, $5490 ◆ ★"
263,技嘉 B650M H(M-ATX/LAN 1Gb/註冊四年/2DIMM)5+2+2相電源,2990,,"技嘉 B650M H(M-ATX/LAN 1Gb/註冊四年/2DIMM)5+2+2相電源, $2990 ◆ ★"
264,技嘉 B650EM FORCE WIFI6E(M-ATX/LAN 2.5G+無線/註冊五年)8+2+2相電源,3990,,"技嘉 B650EM FORCE WIFI6E(M-ATX/LAN 2.5G+無線/註冊五年)8+2+2相電源, $3990 ◆ ★ ↓任搭90↓"
265,技嘉 B650E EAGLE WIFI6E(ATX/LAN 2.5G+無線/註四年)8+2+2相 *搭優惠到8/31,4990,,"技嘉 B650E EAGLE WIFI6E(ATX/LAN 2.5G+無線/註四年)8+2+2相 *搭優惠到8/31, $4990 ★ ↓任搭500↓"
266,微星 MPG B650I EDGE WIFI(Mini-ITX/LAN 2.5G+無線/註五年)8+2+1相,4990,,"微星 MPG B650I EDGE WIFI(Mini-ITX/LAN 2.5G+無線/註五年)8+2+1相, $4990 ◆ ★"
267,微星 PRO B650M-B(M-ATX/LAN 2.5G/註四年/2DIMM)6+2+1相電源,2590,,"微星 PRO B650M-B(M-ATX/LAN 2.5G/註四年/2DIMM)6+2+1相電源, $2590 ★"
268,微星 B650M BOMBER WIFI(M-ATX/R2.5G+無線/註五年/2DIMM)6+2+1相電源,3490,,"微星 B650M BOMBER WIFI(M-ATX/R2.5G+無線/註五年/2DIMM)6+2+1相電源, $3490 ◆ ★"
269,微星 B650M GAMING WIFI(M-ATX/R2.5G+無線/註五年/2DIMM)6+2+1相,3690,,"微星 B650M GAMING WIFI(M-ATX/R2.5G+無線/註五年/2DIMM)6+2+1相, $3690 ◆ ★"
270,微星 B650M GAMING PLUS WIFI(M-ATX/LAN 2.5G+無線/註五年)10+2+1相,4290,,"微星 B650M GAMING PLUS WIFI(M-ATX/LAN 2.5G+無線/註五年)10+2+1相, $4290 ★"
271,華擎 B650M-H/M.2+(M-ATX/LAN 1G+無線/註四年/2DIMM)6+1+1相,2790,,"華擎 B650M-H/M.2+(M-ATX/LAN 1G+無線/註四年/2DIMM)6+1+1相, $2790 ◆ ★"
272,華擎 B650M-HDV/M.2 White(M-ATX/LAN 2.5G/註冊四年保/白)8+2+1 相供電,3190,,"華擎 B650M-HDV/M.2 White(M-ATX/LAN 2.5G/註冊四年保/白)8+2+1 相供電, $3190 ◆ ★"
273,華擎 B650M Pro RS(M-ATX/LAN 2.5G/註冊四年保)8+2+1 相供電,3390,,"華擎 B650M Pro RS(M-ATX/LAN 2.5G/註冊四年保)8+2+1 相供電, $3390 ◆ ★"
274,華擎 B650M PG Lightning WiFi(M-ATX/LAN 2.5G+無線/註四年)6+2+1 相供電,3690,,"華擎 B650M PG Lightning WiFi(M-ATX/LAN 2.5G+無線/註四年)6+2+1 相供電, $3690 ◆ ★"
275,華擎 B650M Pro X3D WIFI(M-ATX/LAN 2.5G+無線/註五年)8+2+1 相供電,4290,,"華擎 B650M Pro X3D WIFI(M-ATX/LAN 2.5G+無線/註五年)8+2+1 相供電, $4290 ◆ ★"
277,華碩 PRIME B840M-A-CSM(M-ATX/LAN2.5G/註冊四年保)8+2+1相供電,3390,,"華碩 PRIME B840M-A-CSM(M-ATX/LAN2.5G/註冊四年保)8+2+1相供電, $3390 ★"
279,技嘉 B840M H(M-ATX/LAN 1G/註四年/2DIMM)5+2+2相供電 *任搭優惠到 8/31,3190,,"技嘉 B840M H(M-ATX/LAN 1G/註四年/2DIMM)5+2+2相供電 *任搭優惠到 8/31, $3190 ◆ ★ ↓任搭300↓"
280,微星 PRO B840-P WIFI(ATX/LAN2.5G+Wi-Fi 7/註四年)7+2+1相供電,4590,,"微星 PRO B840-P WIFI(ATX/LAN2.5G+Wi-Fi 7/註四年)7+2+1相供電, $4590 ◆ ★"
281,微星 B840 GAMING PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)7+2+1相,4990,,"微星 B840 GAMING PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)7+2+1相, $4990 ◆ ★"
282,華擎 B840M-HVS(M-ATX/LAN 1Gb/註冊四年保/2DIMM)4+1+1相供電,2990,,"華擎 B840M-HVS(M-ATX/LAN 1Gb/註冊四年保/2DIMM)4+1+1相供電, $2990 ◆ ★"
285,華碩 ROG STRIX B850-I GAMING WIFI7 W(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年/白)10+2+1相,9290,,"華碩 ROG STRIX B850-I GAMING WIFI7 W(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年/白)10+2+1相, $9290 ◆ ★"
286,華碩 PRIME B850M-K-CSM(M-ATX/LAN2.5G/註冊四年保/2DIMM)8+2+1相,4490,,"華碩 PRIME B850M-K-CSM(M-ATX/LAN2.5G/註冊四年保/2DIMM)8+2+1相, $4490 ◆ ★ ↓任搭100↓"
287,[任搭U] 華碩 PRIME B850M-K-CSM(M-ATX/LAN2.5G/註冊四年保/2DIMM)8+2+1相,3890,是,"[任搭U] 華碩 PRIME B850M-K-CSM(M-ATX/LAN2.5G/註冊四年保/2DIMM)8+2+1相, $3890 ◆ ★ 熱賣"
288,華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相,4990,,"華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相, $4990 ◆ ★ ↓任搭100↓"
289,[任搭U] 華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相,3990,,"[任搭U] 華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相, $4590↘$3990 ◆ ★"
290,華碩 TUF GAMING B850M-PLUS II(M-ATX/LAN2.5G/註五年)14+2+1相 [放暑假],4990,,"華碩 TUF GAMING B850M-PLUS II(M-ATX/LAN2.5G/註五年)14+2+1相 [放暑假], $4990 ◆ ★"
291,華碩 TUF GAMING B850M-PLUS WIFI7(M-ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相,6490,是,"華碩 TUF GAMING B850M-PLUS WIFI7(M-ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相, $6490 ◆ ★ 熱賣"
292,華碩 TUF GAMING B850M-PLUS WIFI7 W(M-ATX/LAN2.5G+Wi-Fi 7/白)14+2+1相 [放暑假],5990,,"華碩 TUF GAMING B850M-PLUS WIFI7 W(M-ATX/LAN2.5G+Wi-Fi 7/白)14+2+1相 [放暑假], $5990 ◆ ★"
293,華碩 B850 MAX GAMING WIFI W(ATX/LAN2.5G+無線/註五年/銀白)獨家.8+2+1相,5490,,"華碩 B850 MAX GAMING WIFI W(ATX/LAN2.5G+無線/註五年/銀白)獨家.8+2+1相, $5490 ◆ ★ ↓任搭500↓"
294,華碩 TUF GAMING B850-E WIFI(ATX/LAN2.5G+無線/註五年)8+2+1相 *尾盤,5990,,"華碩 TUF GAMING B850-E WIFI(ATX/LAN2.5G+無線/註五年)8+2+1相 *尾盤, $5990 ◆ ★"
295,華碩 TUF GAMING B850-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相,6990,,"華碩 TUF GAMING B850-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相, $6990 ★"
296,華碩 TUF GAMING B850-BTF WIFI W背插(ATX/LAN2.5G+Wi-Fi 7/註五年/白)14+2+1相,7990,是,"華碩 TUF GAMING B850-BTF WIFI W背插(ATX/LAN2.5G+Wi-Fi 7/註五年/白)14+2+1相, $7990 ◆ ★ 熱賣"
297,華碩 TUF GAMING B850-PRO WIFI7 W NEO(ATX/LAN2.5G+Wi-Fi 7/白)14+2+1相 [放暑假],7490,,"華碩 TUF GAMING B850-PRO WIFI7 W NEO(ATX/LAN2.5G+Wi-Fi 7/白)14+2+1相 [放暑假], $7490 ◆ ★"
298,華碩 ProArt B850-CREATOR WIFI NEO(ATX/2*LAN 5G+Wi-Fi 7/註五年)14+2+1相,8490,,"華碩 ProArt B850-CREATOR WIFI NEO(ATX/2*LAN 5G+Wi-Fi 7/註五年)14+2+1相, $8490 ◆ ★"
299,華碩 ROG STRIX B850-A GAMING WIFI7 S NEO(吹雪)(ATX/LAN5G+Wi-Fi7)14+2+2相,8490,,"華碩 ROG STRIX B850-A GAMING WIFI7 S NEO(吹雪)(ATX/LAN5G+Wi-Fi7)14+2+2相, $8490 ◆ ★"
300,[任搭U] 華碩 ROG STRIX B850-A GAMING WIFI7 S NEO(吹雪)(ATX/LAN5G+Wi-Fi 7)14+2+2相,7490,,"[任搭U] 華碩 ROG STRIX B850-A GAMING WIFI7 S NEO(吹雪)(ATX/LAN5G+Wi-Fi 7)14+2+2相, $7490 ◆ ★"
301,華碩 ROG STRIX B850-F GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相,9490,,"華碩 ROG STRIX B850-F GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相, $9490 ◆ ★"
303,技嘉 B850M DS3H(M-ATX/LAN2.5G/4DIMM/註四年)8+2+2相,3690,是,"技嘉 B850M DS3H(M-ATX/LAN2.5G/4DIMM/註四年)8+2+2相, $3690 ◆ ★ 熱賣"
304,技嘉 B850M DS3H ICE(M-ATX/LAN2.5G/4DIMM/雪白/註四年)8+2+2相,3690,,"技嘉 B850M DS3H ICE(M-ATX/LAN2.5G/4DIMM/雪白/註四年)8+2+2相, $3690 ◆ ★ ↓任搭190↓"
305,技嘉 B850M FORCE WIFI6E V2(M-ATX/LAN2.5G+無線/註五年)8+2+2相電源,4490,是,"技嘉 B850M FORCE WIFI6E V2(M-ATX/LAN2.5G+無線/註五年)8+2+2相電源, $4490 ◆ ★ 熱賣 ↓任搭300↓"
306,技嘉 B850M GAMING X WIFI6E(M-ATX/LAN2.5G+無線/註五年)10+2+2相,5990,,"技嘉 B850M GAMING X WIFI6E(M-ATX/LAN2.5G+無線/註五年)10+2+2相, $5990 ◆ ★ ↓任搭500↓"
307,技嘉 B850 EAGLE WIFI6E(ATX/LAN 1Gbps+無線/註四年)8+2+2相 *任搭優惠到8/31,5990,,"技嘉 B850 EAGLE WIFI6E(ATX/LAN 1Gbps+無線/註四年)8+2+2相 *任搭優惠到8/31, $5990 ◆ ★ ↓任搭500↓"
308,技嘉 B850 GAMING X WIFI6E(ATX/LAN2.5G+無線/註五年)12+2+2相 *任搭優惠到8/31,6790,,"技嘉 B850 GAMING X WIFI6E(ATX/LAN2.5G+無線/註五年)12+2+2相 *任搭優惠到8/31, $6790 ◆ ★ ↓任搭500↓"
309,技嘉 B850M AORUS STEALTH ICE(背插式)(白)(M-ATX/LAN 5G+Wi-Fi 7/註五年)8+2+2相,5990,,"技嘉 B850M AORUS STEALTH ICE(背插式)(白)(M-ATX/LAN 5G+Wi-Fi 7/註五年)8+2+2相, $5990 ◆ ★"
310,技嘉 B850M AORUS ELITE WIFI6E ICE(白)(M-ATX/LAN2.5G+無線)12+2+2相,6190,,"技嘉 B850M AORUS ELITE WIFI6E ICE(白)(M-ATX/LAN2.5G+無線)12+2+2相, $6190 ◆ ★ ↓任搭500↓"
311,技嘉 B850M AORUS ELITE WIFI7 ICE-P(雕妹)(M-ATX/LAN2.5G+Wi-Fi 7)12+2+2相*獨家,6490,是,"技嘉 B850M AORUS ELITE WIFI7 ICE-P(雕妹)(M-ATX/LAN2.5G+Wi-Fi 7)12+2+2相*獨家, $6490 ◆ ★ 熱賣 ↓任搭500↓"
312,技嘉 B850 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+2相,7990,,"技嘉 B850 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+2相, $7990 ◆ ★ ↓任搭1000↓"
313,技嘉 B850 AORUS ELITE WIFI7 ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註冊五年保)14+2+2相,7990,,"技嘉 B850 AORUS ELITE WIFI7 ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註冊五年保)14+2+2相, $7990 ◆ ★ ↓任搭1000↓"
314,技嘉 B850 AORUS STEALTH(背插式)(ATX/LAN 5G+Wi-Fi 7/註冊五年保)14+2+2相,7990,,"技嘉 B850 AORUS STEALTH(背插式)(ATX/LAN 5G+Wi-Fi 7/註冊五年保)14+2+2相, $7990 ◆ ★ ↓任搭500↓"
315,技嘉 B850 AORUS STEALTH ICE(背插式)(ATX/LAN 5G+Wi-Fi 7/白/註冊五年保/白)14+2+2相,7990,是,"技嘉 B850 AORUS STEALTH ICE(背插式)(ATX/LAN 5G+Wi-Fi 7/白/註冊五年保/白)14+2+2相, $7990 ◆ ★ 熱賣 ↓任搭500↓"
316,技嘉 B850 AORUS ELITE-P ICE(雕妹)(ATX/LAN5G+Wi-Fi 7)16+2+2相,8490,,"技嘉 B850 AORUS ELITE-P ICE(雕妹)(ATX/LAN5G+Wi-Fi 7)16+2+2相, $8490 ◆ ★ ↓任搭500↓"
317,微星 MPG B850I EDGE TI WIFI(Mini-ITX/LAN 5G+Wi-Fi 7/註五年)8+2+1相,8990,,"微星 MPG B850I EDGE TI WIFI(Mini-ITX/LAN 5G+Wi-Fi 7/註五年)8+2+1相, $8990 ◆ ★ ↓任搭100↓"
318,微星 PRO B850M-G(M-ATX/LAN 5G/註四年/2DIMM)7+2+1相,3690,,"微星 PRO B850M-G(M-ATX/LAN 5G/註四年/2DIMM)7+2+1相, $3690 ◆ ★"
319,微星 PRO B850M-P WIFI(M-ATX/LAN 5G+Wi-Fi 7/註四年)7+2+1相,4590,,"微星 PRO B850M-P WIFI(M-ATX/LAN 5G+Wi-Fi 7/註四年)7+2+1相, $4590 ◆ ★ ↓任搭100↓"
320,微星 PRO B850M-A WIFI(M-ATX/LAN 5G+Wi-Fi 7/註四年)8+2+1相 *任搭優惠到8/31,5290,,"微星 PRO B850M-A WIFI(M-ATX/LAN 5G+Wi-Fi 7/註四年)8+2+1相 *任搭優惠到8/31, $5290 ◆ ★ ↓任搭500↓"
321,微星 PRO B850M-A WIFI PZ 背插(M-ATX/LAN 5G+Wi-Fi 7/註四年)8+2+1相*任搭到8/31,5290,,"微星 PRO B850M-A WIFI PZ 背插(M-ATX/LAN 5G+Wi-Fi 7/註四年)8+2+1相*任搭到8/31, $5290 ◆ ★ ↓任搭500↓"
322,微星 B850M GAMING WIFI6E(M-ATX/LAN 2.5G+無線/註五年)7+2+1相 *任搭優惠到8/31,4490,,"微星 B850M GAMING WIFI6E(M-ATX/LAN 2.5G+無線/註五年)7+2+1相 *任搭優惠到8/31, $4490 ◆ ★ ↓任搭500↓"
323,微星 B850M GAMING PLUS WIFI(M-ATX/LAN 5G+Wi-Fi 7/註五年)8+2+1相 *任搭到8/31,5490,,"微星 B850M GAMING PLUS WIFI(M-ATX/LAN 5G+Wi-Fi 7/註五年)8+2+1相 *任搭到8/31, $5490 ◆ ★ ↓任搭500↓"
324,微星 MAG B850M MORTAR(M-ATX/LAN 5G/註五年)12+2+1相 *送WI-FI6E網卡,6290,,"微星 MAG B850M MORTAR(M-ATX/LAN 5G/註五年)12+2+1相 *送WI-FI6E網卡, $6290 ◆ ★"
325,微星 MAG B850M MORTAR WIFI(M-ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相,6790,是,"微星 MAG B850M MORTAR WIFI(M-ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相, $6790 ◆ ★ 熱賣"
326,微星 B850MPOWER(M-ATX/LAN 5G+Wi-Fi 7/註五年/2DIMM)12+2+1相-超頻玩家設計,7490,,"微星 B850MPOWER(M-ATX/LAN 5G+Wi-Fi 7/註五年/2DIMM)12+2+1相-超頻玩家設計, $7490 ◆ ★ ↓任搭100↓"
327,微星 PRO B850-P WIFI(ATX/LAN5G+Wi-Fi 7/註四年)12+2+1相,5790,,"微星 PRO B850-P WIFI(ATX/LAN5G+Wi-Fi 7/註四年)12+2+1相, $5790 ◆ ★"
328,微星 B850 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相,5790,,"微星 B850 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相, $5790 ◆ ★"
329,微星 B850 GAMING PLUS WIFI PZ 背插(ATX/LAN5G+Wi-Fi 7/註五年/白)12+2+1相,6290,,"微星 B850 GAMING PLUS WIFI PZ 背插(ATX/LAN5G+Wi-Fi 7/註五年/白)12+2+1相, $6290 ◆ ★ ↓任搭90↓"
330,微星 MAG B850 GAMING PLUS MAX WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相,6290,,"微星 MAG B850 GAMING PLUS MAX WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相, $6290 ◆ ★"
331,微星 MAG B850 TOMAHAWK MAX WIFI II(ATX/LAN5G+Wi-Fi 7/註五年)14+2+1相,8190,,"微星 MAG B850 TOMAHAWK MAX WIFI II(ATX/LAN5G+Wi-Fi 7/註五年)14+2+1相, $8190 ◆ ★ ↓任搭190↓"
332,微星 MPG B850 EDGE TI WIFI(ATX/LAN5G+Wi-Fi 7/雪白版)14+2+1相,8490,,"微星 MPG B850 EDGE TI WIFI(ATX/LAN5G+Wi-Fi 7/雪白版)14+2+1相, $8490 ◆ ★ ↓任搭190↓"
334,華擎 B850I LIGHTNING WIFI(Mini-ITX/Killer2.5G+無線/註五年)10+1+1相,6990,,"華擎 B850I LIGHTNING WIFI(Mini-ITX/Killer2.5G+無線/註五年)10+1+1相, $6990 ◆ ★ ↓任搭190↓"
335,華擎 B850M-X(M-ATX/LAN2.5G/註五年/2DIMM)6+1+1相,3590,,"華擎 B850M-X(M-ATX/LAN2.5G/註五年/2DIMM)6+1+1相, $3590 ◆ ★ ↓任搭100↓"
336,華擎 B850M-X WIFI(M-ATX/LAN2.5G+無線/註五年/2DIMM)6+1+1相,3790,,"華擎 B850M-X WIFI(M-ATX/LAN2.5G+無線/註五年/2DIMM)6+1+1相, $3790 ◆ ★ ↓任搭100↓"
337,華擎 B850M Pro-A(M-ATX/LAN2.5G/註四年)8+2+1 相供電,3990,,"華擎 B850M Pro-A(M-ATX/LAN2.5G/註四年)8+2+1 相供電, $3990 ◆ ★ ↓任搭100↓"
338,華擎 B850M Pro-A WiFi(M-ATX/LAN2.5G+無線/註四年)8+2+1 相供電,4190,,"華擎 B850M Pro-A WiFi(M-ATX/LAN2.5G+無線/註四年)8+2+1 相供電, $4190 ◆ ★ ↓任搭100↓"
339,華擎 B850M Pro RS(M-ATX/LAN2.5G/註五年)8+2+1 相供電,4590,,"華擎 B850M Pro RS(M-ATX/LAN2.5G/註五年)8+2+1 相供電, $4590 ◆ ★ ↓任搭100↓"
340,華擎 B850M Pro RS WiFi(M-ATX/LAN2.5G+無線/註五年)8+2+1 相供電,4590,,"華擎 B850M Pro RS WiFi(M-ATX/LAN2.5G+無線/註五年)8+2+1 相供電, $4590 ◆ ★ ↓任搭100↓"
341,華擎 B850M Pro RS WiFi White(M-ATX/LAN2.5G+無線/註五年/白)8+2+1 相供電,4990,,"華擎 B850M Pro RS WiFi White(M-ATX/LAN2.5G+無線/註五年/白)8+2+1 相供電, $4990 ◆ ★ ↓任搭100↓"
342,華擎 B850M Challenger WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)8+1+1 相供電,4990,,"華擎 B850M Challenger WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)8+1+1 相供電, $4990 ◆ ★ ↓任搭100↓"
343,華擎 B850M Challenger WiFi White(M-ATX/LAN2.5G+Wi-Fi 7/註五年/白)8+1+1相,4990,,"華擎 B850M Challenger WiFi White(M-ATX/LAN2.5G+Wi-Fi 7/註五年/白)8+1+1相, $4990 ◆ ★ ↓任搭100↓"
344,華擎 B850M Steel Legend WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電,4990,,"華擎 B850M Steel Legend WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電, $4990 ◆ ★ ↓任搭200↓"
345,華擎 B850M Riptide WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電,5690,,"華擎 B850M Riptide WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電, $5690 ◆ ★"
346,華擎 B850 Rock WiFi 7(ATX/LAN2.5G+Wi-Fi 7/註五年)9+2+1 相供電,4990,,"華擎 B850 Rock WiFi 7(ATX/LAN2.5G+Wi-Fi 7/註五年)9+2+1 相供電, $4990 ◆ ★"
347,華擎 B850 Challenger WiFi(ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電,5790,,"華擎 B850 Challenger WiFi(ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電, $5790 ◆ ★ ↓任搭100↓"
348,華擎 B850 Challenger WiFi White(ATX/LAN2.5G+Wi-Fi 7/註五年/白)12+2+1 相供電,5790,,"華擎 B850 Challenger WiFi White(ATX/LAN2.5G+Wi-Fi 7/註五年/白)12+2+1 相供電, $5790 ◆ ★ ↓任搭100↓"
349,華擎 B850 Pro-A(ATX/LAN2.5G/註五年)14+2+1相,5990,,"華擎 B850 Pro-A(ATX/LAN2.5G/註五年)14+2+1相, $5990 ◆ ★ ↓任搭100↓"
350,華擎 B850 Pro RS(ATX/LAN2.5G/註五年)14+2+1相,6490,,"華擎 B850 Pro RS(ATX/LAN2.5G/註五年)14+2+1相, $6490 ◆ ★"
353,華碩 ROG STRIX X870-I GAMING WIFI(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年)10+2+1相,13990,,"華碩 ROG STRIX X870-I GAMING WIFI(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年)10+2+1相, $13990 ★"
354,華碩 PRIME X870-P-CSM(ATX/LAN2.5G/註四年)14+2+1相-獨家 價格一次到位!!,5990,是,"華碩 PRIME X870-P-CSM(ATX/LAN2.5G/註四年)14+2+1相-獨家 價格一次到位!!, $5990 ◆ ★ 熱賣"
355,華碩 PRIME X870-P WIFI-CSM(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+1相,7590,,"華碩 PRIME X870-P WIFI-CSM(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+1相, $7590 ◆ ★ ↓任搭500↓"
356,華碩 X870 AYW GAMING WIFI W(ATX/LAN2.5G+無線/註五年/白)12+2+1相,7990,,"華碩 X870 AYW GAMING WIFI W(ATX/LAN2.5G+無線/註五年/白)12+2+1相, $7990 ◆ ★ ↓任搭500↓"
357,華碩 X870 MAX GAMING WIFI7 W(ATX/LAN2.5G+Wi-Fi 7/註五年/白)12+2+1相 [放暑假],7490,,"華碩 X870 MAX GAMING WIFI7 W(ATX/LAN2.5G+Wi-Fi 7/註五年/白)12+2+1相 [放暑假], $7490 ◆ ★"
358,華碩 TUF GAMING X870-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+1相 [放暑假],9490,,"華碩 TUF GAMING X870-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+1相 [放暑假], $9490 ◆ ★"
359,華碩 TUF GAMING X870-PRO WIFI7 W NEO(ATX/LAN 5G+Wi-Fi 7/白)16+2+1相 [放暑假],9990,,"華碩 TUF GAMING X870-PRO WIFI7 W NEO(ATX/LAN 5G+Wi-Fi 7/白)16+2+1相 [放暑假], $9990 ◆ ★"
