產品ID,產品名稱,目前價格,熱賣,原始文字
253,Antec CSK550DC(550W) 雙8/銅牌/直出線/靜音風扇/DC-DC/5年保,1590,,"Antec CSK550DC(550W) 雙8/銅牌/直出線/靜音風扇/DC-DC/5年保, $1590 ◆ ★"
254,Antec CSK650DC(650W) 雙8/銅牌/直出線/靜音風扇/DC-DC/5年保,1790,,"Antec CSK650DC(650W) 雙8/銅牌/直出線/靜音風扇/DC-DC/5年保, $1790 ◆ ★"
255,Antec CSK750H(750W) 雙8/銅牌/半模組/靜音風扇/5年保,1890,是,"Antec CSK750H(750W) 雙8/銅牌/半模組/靜音風扇/5年保, $1890 ◆ ★ 熱賣"
256,Antec CSK750DC(750W) 白色 雙8/銅牌/直出線/PCIe 5.1/DC-DC/5年保,2190,,"Antec CSK750DC(750W) 白色 雙8/銅牌/直出線/PCIe 5.1/DC-DC/5年保, $2190 ◆ ★"
257,Antec GSK 750W V2 雙8/金牌/全模/ATX3.1(PCIe 5.1)/溫控風扇/壓紋線/10年保,2790,,"Antec GSK 750W V2 雙8/金牌/全模/ATX3.1(PCIe 5.1)/溫控風扇/壓紋線/10年保, $2790 ◆ ★"
258,Antec GSK 850W V2 雙8/金牌/全模/ATX3.1(PCIe 5.1)/溫控風扇/壓紋線/10年保,3090,,"Antec GSK 850W V2 雙8/金牌/全模/ATX3.1(PCIe 5.1)/溫控風扇/壓紋線/10年保, $3090 ◆ ★"
259,Antec GSK 850W 白色 雙8/金牌/全模/ATX3.1(PCIe 5.1)/智慧溫控風扇/7年保,3190,,"Antec GSK 850W 白色 雙8/金牌/全模/ATX3.1(PCIe 5.1)/智慧溫控風扇/7年保, $3190 ◆ ★"
260,Antec GSK 1000W 雙8/金牌/全模/ATX3.1(PCIe 5.1)/溫控風扇/壓紋線/10年保,3790,,"Antec GSK 1000W 雙8/金牌/全模/ATX3.1(PCIe 5.1)/溫控風扇/壓紋線/10年保, $3790 ◆ ★"
261,Antec NE750GM(750W) 雙8/金牌/全模/全日系/智慧溫控風扇/10年保,2790,,"Antec NE750GM(750W) 雙8/金牌/全模/全日系/智慧溫控風扇/10年保, $2790 ◆ ★"
262,Antec NE850GM(850W) 雙8/金牌/全模/全日系/智慧溫控風扇/10年保,2990,,"Antec NE850GM(850W) 雙8/金牌/全模/全日系/智慧溫控風扇/10年保, $2990 ◆ ★"
263,Antec NE850GM(850W) 白色(黑色線材) 雙8/金牌/全模/全日系/智慧溫控風扇/10年保,2990,,"Antec NE850GM(850W) 白色(黑色線材) 雙8/金牌/全模/全日系/智慧溫控風扇/10年保, $2990 ◆ ★"
264,Antec NE1000G M ATX3.0(1000W) 白色 雙8/金牌/全模/PCIe 5.0/全日系/10年保,4090,,"Antec NE1000G M ATX3.0(1000W) 白色 雙8/金牌/全模/PCIe 5.0/全日系/10年保, $4090 ◆ ★"
265,Antec NE1300G M ATX3.0(1300W) 雙8/金牌/全模/PCIe 5.0/全日系/10年保,4990,,"Antec NE1300G M ATX3.0(1300W) 雙8/金牌/全模/PCIe 5.0/全日系/10年保, $4990 ◆ ★"
266,Antec NE850(850W) Platinum 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,3690,,"Antec NE850(850W) Platinum 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3690 ◆ ★"
267,Antec NE1000(1000W) Platinum 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,4190,,"Antec NE1000(1000W) Platinum 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4190 ◆ ★"
268,Antec NE1200(1200W) Platinum 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,4790,,"Antec NE1200(1200W) Platinum 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4790 ◆ ★"
271,全漢 金鋼彈 650W/金牌/全模/全日系/DC-DC/10年保【SFX規格】,2890,,"全漢 金鋼彈 650W/金牌/全模/全日系/DC-DC/10年保【SFX規格】, $2890 ◆ ★"
272,全漢 金鋼彈 750W ATX3.1(PCIe 5.1) 雙8/金牌/全模/主日系/10年保【SFX規格】,3690,,"全漢 金鋼彈 750W ATX3.1(PCIe 5.1) 雙8/金牌/全模/主日系/10年保【SFX規格】, $3690 ◆ ★"
273,全漢 金鋼彈 850W ATX3.1(PCIe 5.1) 雙8/金牌/全模/主日系/10年保【SFX規格】,4590,,"全漢 金鋼彈 850W ATX3.1(PCIe 5.1) 雙8/金牌/全模/主日系/10年保【SFX規格】, $4590 ◆ ★"
274,全漢 金鋼彈 850W ATX3.0(PCIe 5.0) 白色/雙8/金牌/全模/主日系/10年保【SFX規格】,4590,,"全漢 金鋼彈 850W ATX3.0(PCIe 5.0) 白色/雙8/金牌/全模/主日系/10年保【SFX規格】, $4590 ◆ ★"
275,全漢 DAGGER PM 1200W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年【SFX-L】,7990,,"全漢 DAGGER PM 1200W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年【SFX-L】, $7990 ◆ ★"
276,全漢 VIC BD+ 550W 雙8/銅牌/ATX3.1/壓紋線/3+2年(憑發票),1590,,"全漢 VIC BD+ 550W 雙8/銅牌/ATX3.1/壓紋線/3+2年(憑發票), $1590 ◆ ★"
277,全漢 聖武士 650W 雙8/銅牌/全日系/DC-DC/5年保,1790,,"全漢 聖武士 650W 雙8/銅牌/全日系/DC-DC/5年保, $1790 ◆ ★"
278,"全漢 聖武士 650W 雙8/銅牌/全日系/DC-DC/5年保 優惠價,限搭購主機板！",1390,是,"全漢 聖武士 650W 雙8/銅牌/全日系/DC-DC/5年保 優惠價,限搭購主機板！, $1390 ◆ ★ 熱賣"
279,全漢 HEXA 85+ PRO GEN5 750W 雙8/銅牌/主日系/ATX3.0(PCIe 5.0)/5年保,1790,,"全漢 HEXA 85+ PRO GEN5 750W 雙8/銅牌/主日系/ATX3.0(PCIe 5.0)/5年保, $1790 ◆ ★"
280,全漢 HYDRO G PRO 1200W ATX3.0(PCIe 5.0) 雙8/金牌/全模/全日系/防潮塗層/10年保,4990,,"全漢 HYDRO G PRO 1200W ATX3.0(PCIe 5.0) 雙8/金牌/全模/全日系/防潮塗層/10年保, $4990 ◆ ★"
281,全漢 VIC GD 650W 雙8/金牌/直出線/ATX3.1/壓紋線/3+2年(憑發票),1890,,"全漢 VIC GD 650W 雙8/金牌/直出線/ATX3.1/壓紋線/3+2年(憑發票), $1890 ◆ ★"
282,全漢 VIC GM 850W 雙8/金牌/全模/ATX3.1(PCIe 5.1)/5年保,2990,,"全漢 VIC GM 850W 雙8/金牌/全模/ATX3.1(PCIe 5.1)/5年保, $2990 ◆ ★"
283,全漢 VITA GD 750W(MIT) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保,2390,,"全漢 VITA GD 750W(MIT) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保, $2390 ◆ ★"
284,全漢 VITA GD 850W(MIT) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保,2690,,"全漢 VITA GD 850W(MIT) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保, $2690 ◆ ★"
285,全漢 VITA GM 650W(MIT) 雙8/金牌/全模/ATX3.1/主日系/10年保,2990,是,"全漢 VITA GM 650W(MIT) 雙8/金牌/全模/ATX3.1/主日系/10年保, $2990 ◆ ★ 熱賣"
286,全漢 VITA GM 650W(MIT) 白色版 雙8/金牌/全模/ATX3.1/主日系/10年保,3090,,"全漢 VITA GM 650W(MIT) 白色版 雙8/金牌/全模/ATX3.1/主日系/10年保, $3090 ◆ ★"
287,全漢 VITA GM 750W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保,3390,,"全漢 VITA GM 750W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3390 ◆ ★"
288,全漢 VITA GM 750W(MIT) 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保,3490,,"全漢 VITA GM 750W(MIT) 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3490 ◆ ★"
289,全漢 VITA GM 850W(MIT) 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保,3990,,"全漢 VITA GM 850W(MIT) 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3990 ◆ ★"
290,全漢 VITA GM 1000W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保,4790,,"全漢 VITA GM 1000W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4790 ◆ ★"
291,全漢 VITA GM 1000W(MIT) 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保,4890,,"全漢 VITA GM 1000W(MIT) 白色版 雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4890 ◆ ★"
292,全漢 VITA PM 750W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,3890,,"全漢 VITA PM 750W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $3890 ◆ ★"
293,全漢 VITA PM 850W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,4390,,"全漢 VITA PM 850W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $4390 ◆ ★"
294,全漢 VITA PM 1000W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,5290,是,"全漢 VITA PM 1000W(MIT) 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $5290 ◆ ★ 熱賣"
296,全漢 VITA PM 1000W(MIT) 白色版 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保,5290,,"全漢 VITA PM 1000W(MIT) 白色版 雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保, $5290 ◆ ★"
297,全漢 MEGA GM 850W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保,4980,,"全漢 MEGA GM 850W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保, $4980 ◆ ★"
298,全漢 MEGA GM 1000W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保,5980,,"全漢 MEGA GM 1000W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保, $5980 ◆ ★"
299,全漢 MEGA GM 1200W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保,6980,,"全漢 MEGA GM 1200W(MIT) 雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保, $6980 ◆ ★"
300,全漢 MEGA TI 1350W(MIT) 雙8/鈦金/全模/ATX3.1(雙PCIe 5.1)/全日系/防潮塗層/10年保,16800,,"全漢 MEGA TI 1350W(MIT) 雙8/鈦金/全模/ATX3.1(雙PCIe 5.1)/全日系/防潮塗層/10年保, $16800 ◆ ★"
301,全漢 MEGA TI 1650W(MIT) 雙8/鈦金/全模/ATX3.1(雙PCIe 5.1)/全日系/防潮塗層/10年保,18800,,"全漢 MEGA TI 1650W(MIT) 雙8/鈦金/全模/ATX3.1(雙PCIe 5.1)/全日系/防潮塗層/10年保, $18800 ◆ ★"
302,全漢 CANNON PRO 2500W(MIT)/白金/ATX3.1(4組PCIe 5.1)/3年(限220V T型插座)【無快換】,26900,,"全漢 CANNON PRO 2500W(MIT)/白金/ATX3.1(4組PCIe 5.1)/3年(限220V T型插座)【無快換】, $26900 ◆ ★"
305,微星 MAG A550BN 550W 銅牌/DC-DC/5年保,1790,,"微星 MAG A550BN 550W 銅牌/DC-DC/5年保, $1790 ◆ ★"
306,微星 MAG A650BN 650W 銅牌/DC-DC/5年保,1990,,"微星 MAG A650BN 650W 銅牌/DC-DC/5年保, $1990 ◆ ★"
307,微星 MAG A650BNL WHITE 650W(白) 銅牌/DC-DC/5年保,2090,,"微星 MAG A650BNL WHITE 650W(白) 銅牌/DC-DC/5年保, $2090 ◆ ★"
308,微星 MAG A750BN PCIE5 III 750W 雙8/銅牌/ATX3.1/5年保,2290,,"微星 MAG A750BN PCIE5 III 750W 雙8/銅牌/ATX3.1/5年保, $2290 ◆ ★"
309,微星 MAG A650GL 650W 雙8/金牌/全模組/DC-DC/7年保▼下殺到 8/31 20:00,2490,,"微星 MAG A650GL 650W 雙8/金牌/全模組/DC-DC/7年保▼下殺到 8/31 20:00, $3090↘$2490 ◆ ★"
310,微星 MAG A750GL PCIE5 750W 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 8/31 20:00,2890,,"微星 MAG A750GL PCIE5 750W 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 8/31 20:00, $3290↘$2890 ◆ ★"
311,微星 MAG A850GL PCIE5 850W 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 8/31 20:00,3190,,"微星 MAG A850GL PCIE5 850W 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 8/31 20:00, $3690↘$3190 ◆ ★"
312,微星 MAG A850GL PCIE5 WHITE 850W(白) 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 8/31 20:00,3190,,"微星 MAG A850GL PCIE5 WHITE 850W(白) 雙8/金牌/全模組/ATX3.0/7年保▼下殺到 8/31 20:00, $3790↘$3190 ◆ ★"
313,微星 MAG A1000GL PCIE5 1000W 雙8/金牌/全模組/ATX3.1/7年保▼下殺到 8/31 20:00,3790,,"微星 MAG A1000GL PCIE5 1000W 雙8/金牌/全模組/ATX3.1/7年保▼下殺到 8/31 20:00, $4790↘$3790 ◆ ★"
314,微星 MAG A750GLS PCIE5 750W 雙8/金牌/全模/壓紋線/ATX3.1(PCIe 5.1)/7年 原價,2890,是,"微星 MAG A750GLS PCIE5 750W 雙8/金牌/全模/壓紋線/ATX3.1(PCIe 5.1)/7年 原價$3690, $2890 ◆ ★ 熱賣"
315,微星 PRO A850PL PCIE5 850W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/7年▼下殺到 8/31 20:00,3690,,"微星 PRO A850PL PCIE5 850W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/7年▼下殺到 8/31 20:00, $4390↘$3690 ◆ ★"
316,微星 PRO A1000PL PCIE5 1000W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/7年▼下殺到 8/31 20:00,4590,,"微星 PRO A1000PL PCIE5 1000W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/7年▼下殺到 8/31 20:00, $5290↘$4590 ◆ ★"
317,微星 MAG A1000PLS PCIE5 1000W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/10年保,6490,,"微星 MAG A1000PLS PCIE5 1000W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/10年保, $6490 ◆ ★"
318,微星 MAG A1200PLS PCIE5 1200W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/10年保,7590,,"微星 MAG A1200PLS PCIE5 1200W 雙8/白金/全模組/ATX3.1(PCIe 5.1)/10年保, $7590 ◆ ★"
319,微星 MPG Ai1300TS PCIE5 1300W 雙8/鈦金/全模組/ATX3.1(雙PCIe 5)/軟體監控/12年保,16490,,"微星 MPG Ai1300TS PCIE5 1300W 雙8/鈦金/全模組/ATX3.1(雙PCIe 5)/軟體監控/12年保, $16490 ◆ ★"
320,微星 MPG Ai1600TS PCIE5 1600W 雙8/鈦金/全模組/ATX3.1(雙PCIe 5)/軟體監控/12年保,18490,,"微星 MPG Ai1600TS PCIE5 1600W 雙8/鈦金/全模組/ATX3.1(雙PCIe 5)/軟體監控/12年保, $18490 ◆ ★"
321,微星 MEG Ai1300P PCIE5 1300W 雙8/白金/全模組/ATX3.0/軟體監控/全日系/10年保▼下殺到 8/31 20:00,6990,,"微星 MEG Ai1300P PCIE5 1300W 雙8/白金/全模組/ATX3.0/軟體監控/全日系/10年保▼下殺到 8/31 20:00, $10990↘$6990 ◆ ★"
324,九州風神 PK550D(550W) 雙8/銅牌/DC-DC/5年,1390,,"九州風神 PK550D(550W) 雙8/銅牌/DC-DC/5年, $1390 ◆ ★"
325,九州風神 PK650D(650W) 雙8/銅牌/DC-DC/5年,1590,,"九州風神 PK650D(650W) 雙8/銅牌/DC-DC/5年, $1590 ◆ ★"
326,九州風神 PN650D(650W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年 送 快睿CR401 ARGB散熱器！,2190,是,"九州風神 PN650D(650W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年 送 快睿CR401 ARGB散熱器！, $2190 ◆ ★ 熱賣"
327,九州風神 PN750D(750W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年 送 快睿CR401 ARGB散熱器！,2490,是,"九州風神 PN750D(750W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年 送 快睿CR401 ARGB散熱器！, $2490 ◆ ★ 熱賣"
328,九州風神 PN850D(850W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年,2790,,"九州風神 PN850D(850W) 雙8/金牌/直出線/ATX3.1(PCIe 5.1)/10年, $2790 ◆ ★"
329,九州風神 PN650M(650W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年,2490,,"九州風神 PN650M(650W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $2490 ◆ ★"
330,九州風神 PN750M(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年,2790,,"九州風神 PN750M(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $2790 ◆ ★"
331,九州風神 PN850M(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年,3090,,"九州風神 PN850M(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $3090 ◆ ★"
332,九州風神 PN850M WH(850W) 白色/雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年,3190,,"九州風神 PN850M WH(850W) 白色/雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年, $3190 ◆ ★"
334,BitFenix WHISPER 550W 金牌/全模組/全日系/10年保/DC-DC,1790,,"BitFenix WHISPER 550W 金牌/全模組/全日系/10年保/DC-DC, $1790 ◆ ★"
337,darkFlash PMT 750W 黑色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保,2990,,"darkFlash PMT 750W 黑色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $2990 ◆ ★"
338,darkFlash PMT 750W 白色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保,3090,,"darkFlash PMT 750W 白色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $3090 ◆ ★"
339,darkFlash PMT 850W 黑色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保,3290,,"darkFlash PMT 850W 黑色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $3290 ◆ ★"
340,darkFlash PMT 850W 白色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保,3390,,"darkFlash PMT 850W 白色 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/10年保, $3390 ◆ ★"
343,NZXT C750(750W)雙8/銅牌/直出線/ATX3.1(PCIe 5.1)/5年▼下殺到 8/31 20:00,1990,,"NZXT C750(750W)雙8/銅牌/直出線/ATX3.1(PCIe 5.1)/5年▼下殺到 8/31 20:00, $2490↘$1990 ◆ ★"
344,NZXT C850(850W) CORE 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)壓紋線/7年,3990,,"NZXT C850(850W) CORE 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)壓紋線/7年, $3990 ◆ ★"
345,NZXT C850(850W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10年▼下殺到 8/31 20:00,3990,,"NZXT C850(850W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10年▼下殺到 8/31 20:00, $4290↘$3990 ◆ ★"
346,NZXT C1000(1000W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10年,5490,,"NZXT C1000(1000W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10年, $5490 ◆ ★"
347,NZXT C1000(1000W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10年,5490,,"NZXT C1000(1000W) ATX3.1 白 雙8/金牌/全模組/PCIe 5.1/全日系/10年, $5490 ◆ ★"
348,NZXT C1200(1200W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10年,7390,,"NZXT C1200(1200W) ATX3.1 黑 雙8/金牌/全模組/PCIe 5.1/全日系/10年, $7390 ◆ ★"
349,NZXT C1500(1500W) ATX3.1 雙8/白金/數位電源/全模組/雙PCIe 5.1/全日系/10年,11990,,"NZXT C1500(1500W) ATX3.1 雙8/白金/數位電源/全模組/雙PCIe 5.1/全日系/10年, $11990 ◆ ★"
352,ASRock SL-750G(750W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年,3290,,"ASRock SL-750G(750W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年, $3290 ◆ ★"
353,ASRock SL-850G(850W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年,3890,,"ASRock SL-850G(850W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年, $3890 ◆ ★"
354,ASRock SL-850GW(850W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年,3990,,"ASRock SL-850GW(850W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年, $3990 ◆ ★"
355,ASRock SL-1000G(1000W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年,4590,,"ASRock SL-1000G(1000W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年, $4590 ◆ ★"
356,ASRock SL-1000GW(1000W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年,4690,,"ASRock SL-1000GW(1000W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年, $4690 ◆ ★"
359,技嘉 GP-P550B(550W)/銅牌/3年保,1690,,"技嘉 GP-P550B(550W)/銅牌/3年保, $1690 ◆ ★"
360,技嘉 GP-P650G PG5(650W) 雙8/金牌/ATX3.1(PCIe 5.1)/主日系/5年保,2690,,"技嘉 GP-P650G PG5(650W) 雙8/金牌/ATX3.1(PCIe 5.1)/主日系/5年保, $2690 ◆ ★"
361,技嘉 GP-UD750GM PG5 V2(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保,3290,,"技嘉 GP-UD750GM PG5 V2(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保, $3290 ◆ ★"
362,技嘉 GP-UD750GM PG5 V2 ICE(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保,3390,,"技嘉 GP-UD750GM PG5 V2 ICE(750W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保, $3390 ◆ ★"
363,技嘉 GP-UD850GM PG5 V2(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保,3890,,"技嘉 GP-UD850GM PG5 V2(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保, $3890 ◆ ★"
364,技嘉 GP-UD850GM PG5 V2 ICE(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保,3990,,"技嘉 GP-UD850GM PG5 V2 ICE(850W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保, $3990 ◆ ★"
365,技嘉 GP-UD1000GM PG5 V2(1000W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保,5290,,"技嘉 GP-UD1000GM PG5 V2(1000W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保, $5290 ◆ ★"
366,技嘉 GP-UD1000GM PG5 V2 ICE(1000W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保,5390,,"技嘉 GP-UD1000GM PG5 V2 ICE(1000W) 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/10年保, $5390 ◆ ★"
367,技嘉 GP-UD1600PM PG5(1600W) 雙8/白金/全模組/ATX3.1(雙PCIe 5.1)/主日系/10年,14990,,"技嘉 GP-UD1600PM PG5(1600W) 雙8/白金/全模組/ATX3.1(雙PCIe 5.1)/主日系/10年, $14990 ◆ ★"
368,技嘉 AORUS ELITE 1000W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年,6990,,"技嘉 AORUS ELITE 1000W 雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年, $6990 ◆ ★"
369,技嘉 AORUS ELITE 1000W ICE(白色) 雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年,6490,,"技嘉 AORUS ELITE 1000W ICE(白色) 雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年, $6490 ◆ ★"
372,曜越 Toughpower GF A3 650W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年保,2190,,"曜越 Toughpower GF A3 650W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年保, $2190 ◆ ★"
373,曜越 Toughpower GF A3 750W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年保,2690,,"曜越 Toughpower GF A3 750W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年保, $2690 ◆ ★"
374,曜越 Toughpower GF A3 850W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年保,2990,,"曜越 Toughpower GF A3 850W 雙8/金牌/全模組/ATX3.0(PCIe 5.0)/主日系/10年保, $2990 ◆ ★"
375,曜越 Toughpower GF3 1350W ATX3.0(PCIe 5.0) 雙8/金牌/全模組/10年保,4990,,"曜越 Toughpower GF3 1350W ATX3.0(PCIe 5.0) 雙8/金牌/全模組/10年保, $4990 ◆ ★"
378,聯力 RS1000G(1000W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年,4399,,"聯力 RS1000G(1000W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年, $4399 ◆ ★"
379,聯力 RS1000G(1000W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年,4549,,"聯力 RS1000G(1000W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年, $4549 ◆ ★"
380,聯力 RS1200G(1200W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年,5299,,"聯力 RS1200G(1200W) 黑 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年, $5299 ◆ ★"
381,聯力 RS1200G(1200W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年,5449,,"聯力 RS1200G(1200W) 白 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/USB Hub/雙向安裝/10年, $5449 ◆ ★"
