產品ID,產品名稱,目前價格,熱賣,原始文字
289,｛華擎 RX9070 Challenger 16GB｝2520MHz/29cm/三風扇/五年保,24590,,"｛華擎 RX9070 Challenger 16GB｝2520MHz/29cm/三風扇/五年保, $24590 ◆ ★ ↓任搭190↓"
290,限搭機｛華擎 RX9070 Challenger 16GB｝2520MHz/29cm/三風扇/五年保,23990,,"限搭機｛華擎 RX9070 Challenger 16GB｝2520MHz/29cm/三風扇/五年保, $23990 ◆ ★"
293,｛華碩 PRIME-RX9070XT-O16G-WHITE｝3030MHz/32cm/三風扇/五年保/白,27990,,"｛華碩 PRIME-RX9070XT-O16G-WHITE｝3030MHz/32cm/三風扇/五年保/白, $27990 ◆ ★ ↓任搭190↓"
294,｛技嘉 RX9070XT GAMING 16G｝2970MHz/29cm/三風扇/五年保,26890,,"｛技嘉 RX9070XT GAMING 16G｝2970MHz/29cm/三風扇/五年保, $26890 ◆ ★ ↓任搭190↓"
295,｛技嘉 RX9070XT GAMING OC 16G｝3060MHz/29cm/三風扇/五年保,27890,是,"｛技嘉 RX9070XT GAMING OC 16G｝3060MHz/29cm/三風扇/五年保, $27890 ◆ ★ 熱賣 ↓任搭190↓"
296,｛技嘉 RX9070XT GAMING OC ICE 16G｝3060MHz/29cm/三風扇/五年保/白,28890,,"｛技嘉 RX9070XT GAMING OC ICE 16G｝3060MHz/29cm/三風扇/五年保/白, $28890 ◆ ★ ↓任搭190↓"
297,｛技嘉 AORUS RX9070XT ELITE 16G｝3100MHz/34cm/三風扇/五年保,29890,,"｛技嘉 AORUS RX9070XT ELITE 16G｝3100MHz/34cm/三風扇/五年保, $29890 ◆ ★ ↓任搭190↓"
298,｛華擎 RX9070XT Challenger 16GB｝2970MHz/29cm/三風扇/註五年保,26890,,"｛華擎 RX9070XT Challenger 16GB｝2970MHz/29cm/三風扇/註五年保, $26890 ◆ ★ ↓任搭190↓"
299,｛華擎 RX9070XT Taichi 16GB OC｝3100MHz/33cm/三風扇/註五年,27590,,"｛華擎 RX9070XT Taichi 16GB OC｝3100MHz/33cm/三風扇/註五年, $27590 ◆ ★ ↓任搭290↓"
300,｛Acer NITRO RX9070XT 16G OC｝3100MHz/30cm/三風扇/三年保),25990,,"｛Acer NITRO RX9070XT 16G OC｝3100MHz/30cm/三風扇/三年保), $25990 ◆ ★ ↓任搭190↓"
301,｛Acer Predator BiFrost RX9070XT 16G OC White｝3100MHz/30cm/三風扇/三年保,26990,,"｛Acer Predator BiFrost RX9070XT 16G OC White｝3100MHz/30cm/三風扇/三年保, $26990 ◆ ★ ↓任搭190↓"
302,｛藍寶石 脈動 PULSE RX9070XT GAMING 16GB｝2970MHz/32cm/三風/註五年/全鋁背板,25990,,"｛藍寶石 脈動 PULSE RX9070XT GAMING 16GB｝2970MHz/32cm/三風/註五年/全鋁背板, $25990 ◆ ★ ↓任搭190↓"
303,｛藍寶石 極地 PURE RX9070XT GAMING OC 16GB｝3010MHz/32cm/三風/註五年/白/金屬背板,26990,,"｛藍寶石 極地 PURE RX9070XT GAMING OC 16GB｝3010MHz/32cm/三風/註五年/白/金屬背板, $26990 ◆ ★ ↓任搭290↓"
304,｛藍寶石 氮動 NITRO+ RX9070XT GAMING OC 16GB｝3060MHz/33cm/三風/註五年/隱藏電源設計,28990,,"｛藍寶石 氮動 NITRO+ RX9070XT GAMING OC 16GB｝3060MHz/33cm/三風/註五年/隱藏電源設計, $28990 ◆ ★ ↓任搭190↓"
305,｛藍寶石 氮動 NITRO+ RX9070XT Crimson Desert｝赤血沙漠版/註五年-附限量塗裝背板,28990,,"｛藍寶石 氮動 NITRO+ RX9070XT Crimson Desert｝赤血沙漠版/註五年-附限量塗裝背板, $28990 ◆ ★ ↓任搭290↓"
306,｛藍寶石 氮動 NITRO+ RX9070XT OC 16GB PhantomLink｝背插式GC HWPR/註五年,30490,,"｛藍寶石 氮動 NITRO+ RX9070XT OC 16GB PhantomLink｝背插式GC HWPR/註五年, $30490 ◆ ★ ↓任搭290↓"
307,｛藍寶石 氮動 NITRO+ RX9070XT OC 16GB PhantomLink Polar｝背插式GC HWPR/註五年/白,30990,,"｛藍寶石 氮動 NITRO+ RX9070XT OC 16GB PhantomLink Polar｝背插式GC HWPR/註五年/白, $30990 ◆ ★ ↓任搭290↓"
308,｛撼訊 RX9070XT 16G-A 遊蕩者｝2970MHz/31cm/三風扇/三年保/MIT台灣製,25590,,"｛撼訊 RX9070XT 16G-A 遊蕩者｝2970MHz/31cm/三風扇/三年保/MIT台灣製, $25590 ★ ↓任搭190↓"
309,｛撼訊 RX9070XT 16G-L/OC 暗黑犬｝3010MHz/34cm/三風扇/註四年/MIT台灣製,26990,,"｛撼訊 RX9070XT 16G-L/OC 暗黑犬｝3010MHz/34cm/三風扇/註四年/MIT台灣製, $26990 ◆ ★ ↓任搭190↓"
310,｛撼訊 RX9070XT 16G-L/OC/WHITE 暗黑犬(白)｝3010MHz/34cm/三風扇/MIT台灣製,27990,,"｛撼訊 RX9070XT 16G-L/OC/WHITE 暗黑犬(白)｝3010MHz/34cm/三風扇/MIT台灣製, $27990 ◆ ★ ↓任搭190↓"
311,｛撼訊 RX9070XT 16G-L/OC/REVA 夜嵐紀念版｝3010MHz/35cm/三風扇/附夜嵐磁吸背板,27990,,"｛撼訊 RX9070XT 16G-L/OC/REVA 夜嵐紀念版｝3010MHz/35cm/三風扇/附夜嵐磁吸背板, $27990 ◆ ★ ↓任搭190↓"
312,｛撼訊 RX9070XT 16G-E/OC 紅魔｝3060MHz/36cm/三風扇/註五年/MIT台灣製,28990,是,"｛撼訊 RX9070XT 16G-E/OC 紅魔｝3060MHz/36cm/三風扇/註五年/MIT台灣製, $28990 ◆ ★ 熱賣 ↓任搭190↓"
314,｛華碩 TURBO AI PRO R9700｝2920MHz/27cm/鼓風扇/註冊四年保,53990,,"｛華碩 TURBO AI PRO R9700｝2920MHz/27cm/鼓風扇/註冊四年保, $53990 ◆ ★"
315,｛技嘉 Radeon AI PRO R9700 AI TOP 32G｝2920MHz/27cm/鼓風扇/註冊五年保,53990,,"｛技嘉 Radeon AI PRO R9700 AI TOP 32G｝2920MHz/27cm/鼓風扇/註冊五年保, $53990 ◆ ★"
316,｛華擎 AI PRO R9700 Creator 32GB｝2920MHz/27cm/鼓風扇/註冊五年保,53990,,"｛華擎 AI PRO R9700 Creator 32GB｝2920MHz/27cm/鼓風扇/註冊五年保, $53990 ◆ ★"
317,｛藍寶石 AI PRO R9700 32GB｝2920MHz/27cm/鼓風扇/註五年/專為AI應用打造,52990,,"｛藍寶石 AI PRO R9700 32GB｝2920MHz/27cm/鼓風扇/註五年/專為AI應用打造, $52990 ◆ ★"
318,｛撼訊 AI PRO R9700 32G-B｝2920MHz/27cm/鼓風扇/三年保/專業級繪圖卡,51900,是,"｛撼訊 AI PRO R9700 32G-B｝2920MHz/27cm/鼓風扇/三年保/專業級繪圖卡, $51900 ◆ ★ 熱賣"
